ldsId,passageTime,passagetimeMs,loopPairId,startLoop,endLoop,vehicleLength,vehicleSpeed
1537,1643111491,785,2,3,4,374,106
1537,1643111492,337,1,1,2,409,144
1537,1643111494,273,3,5,6,358,127
1537,1643111494,561,2,3,4,593,106
1537,1643111495,461,1,1,2,512,143
1537,1643111495,922,1,1,2,25,149
1537,1643111495,959,2,3,4,284,131
1537,1643111496,737,3,5,6,425,101
1537,1643111497,208,2,3,4,331,128
1537,1643111502,580,2,3,4,343,123
1537,1643111503,276,1,1,2,404,132
1537,1643111503,547,2,3,4,355,97
1537,1643111503,926,3,5,6,489,112
1537,1643111504,945,2,3,4,400,101
1537,1643111506,302,2,3,4,395,101
1537,1643111506,671,3,5,6,453,107
1537,1643111507,579,3,5,6,416,100
1537,1643111510,854,2,3,4,475,123
1537,1643111511,298,3,5,6,383,97
1537,1643111515,681,2,3,4,405,98
1537,1643111516,698,1,1,2,73,123
1537,1643111517,814,2,3,4,438,98
1537,1643111518,287,3,5,6,501,84
1537,1643111519,175,3,5,6,379,85
1537,1643111519,469,2,3,4,623,108
1537,1643111519,657,1,1,2,393,123
1537,1643111521,669,3,5,6,344,102
1537,1643111526,546,3,5,6,1652,91
1537,1643111527,220,3,5,6,496,89
1537,1643111527,449,2,3,4,399,109
1537,1643111528,182,3,5,6,382,91
1537,1643111534,852,2,3,4,414,104
1537,1643111535,714,3,5,6,719,106
1537,1643111558,621,2,3,4,427,118
1537,1643111562,815,2,3,4,438,109
1537,1643111563,567,2,3,4,308,104
1537,1643111564,510,3,5,6,423,107
1537,1643111564,823,2,3,4,333,91
1537,1643111565,848,1,1,2,395,108
1537,1643111565,871,3,5,6,354,95
1537,1643111566,852,2,3,4,381,102
1537,1643111567,11,1,1,2,504,122
1537,1643111567,573,1,1,2,513,122
1537,1643111568,996,3,5,6,422,104
1537,1643111569,917,2,3,4,393,109
1537,1643111571,448,1,1,2,494,101
1537,1643111572,560,3,5,6,1011,89
1537,1643111574,60,3,5,6,416,89
1537,1643111579,514,1,1,2,483,125
1537,1643111580,386,2,3,4,419,109
1537,1643111588,563,3,5,6,398,88
1537,1643111590,348,3,5,6,435,91
1537,1643111591,839,2,3,4,625,94
1537,1643111593,202,2,3,4,408,93
1537,1643111593,972,3,5,6,723,100
1537,1643111595,656,3,5,6,387,91
1537,1643111599,441,1,1,2,449,106
1537,1643111599,699,2,3,4,375,86
1537,1643111601,914,2,3,4,601,97
1537,1643111613,491,2,3,4,438,82
1537,1643111620,766,2,3,4,367,105
1537,1643111627,731,2,3,4,1527,85
1537,1643111633,594,2,3,4,411,109
1537,1643111635,977,3,5,6,447,125
1537,1643111637,946,2,3,4,430,107
1537,1643111645,305,2,3,4,438,126
1537,1643111646,68,3,5,6,8,97
1537,1643111646,137,2,3,4,423,109
1537,1643111647,174,2,3,4,482,103
1537,1643111647,636,3,5,6,425,104
1537,1643111647,879,2,3,4,389,112
1537,1643111650,871,2,3,4,508,116
1537,1643111655,442,2,3,4,389,120
1537,1643111655,537,1,1,2,427,126
1537,1643111656,926,2,3,4,350,106
1537,1643111658,202,3,5,6,454,109
1537,1643111660,210,2,3,4,384,100
1537,1643111661,55,2,3,4,393,98
1537,1643111668,558,2,3,4,446,97
1537,1643111670,124,2,3,4,374,100
1537,1643111671,723,2,3,4,422,102
1537,1643111673,873,3,5,6,311,86
1537,1643111674,576,1,1,2,433,105
1537,1643111674,605,2,3,4,461,98
1537,1643111675,518,1,1,2,432,106
1537,1643111675,992,3,5,6,441,105
1537,1643111676,514,1,1,2,499,116
1537,1643111678,825,3,5,6,377,93
1537,1643111680,302,2,3,4,410,99
1537,1643111685,98,2,3,4,704,98
1537,1643111686,799,1,1,2,466,107
1537,1643111691,498,2,3,4,360,94
1537,1643111694,300,2,3,4,356,103
1537,1643111694,395,1,1,2,410,110
1537,1643111696,273,3,5,6,427,98
1537,1643111697,290,2,3,4,315,98
1537,1643111699,495,3,5,6,334,100
1537,1643111701,577,3,5,6,323,94
1537,1643111704,812,3,5,6,443,84
1537,1643111711,14,1,1,2,96,104
1537,1643111711,52,2,3,4,303,110
1537,1643111714,908,2,3,4,391,101
1537,1643111716,90,2,3,4,584,103
1537,1643111716,601,1,1,2,493,107
1537,1643111717,938,2,3,4,458,104
1537,1643111718,370,3,5,6,1838,77
1537,1643111718,777,1,1,2,444,115
1537,1643111720,127,2,3,4,472,89
1537,1643111720,705,1,1,2,473,110
1537,1643111721,388,2,3,4,393,90
1537,1643111721,627,1,1,2,501,104
1537,1643111726,122,3,5,6,345,96
1537,1643111726,390,2,3,4,388,109
1537,1643111728,808,2,3,4,439,108
1537,1643111729,451,1,1,2,458,129
1537,1643111729,817,3,5,6,445,88
1537,1643111732,173,2,3,4,376,112
1537,1643111737,742,2,3,4,426,105
1537,1643111740,525,2,3,4,490,96
1537,1643111744,415,2,3,4,1946,75
1537,1643111746,724,1,1,2,323,105
1537,1643111756,896,3,5,6,358,108
1537,1643111766,62,3,5,6,424,94
1537,1643111767,45,2,3,4,385,99
1537,1643111769,396,1,1,2,472,105
1537,1643111769,918,2,3,4,1631,87
1537,1643111787,473,2,3,4,347,180
1537,1643111795,740,2,3,4,432,94
1537,1643111799,118,3,5,6,620,65
1537,1643111802,325,2,3,4,1540,84
1537,1643111802,349,1,1,2,361,107
1537,1643111802,881,1,1,2,485,107
1537,1643111803,347,2,3,4,442,84
1537,1643111804,30,2,3,4,179,87
1537,1643111804,71,1,1,2,426,102
1537,1643111806,324,1,1,2,420,111
1537,1643111806,864,2,3,4,330,90
1537,1643111816,19,2,3,4,381,99
1537,1643111817,620,2,3,4,537,110
1537,1643111819,647,2,3,4,501,99
1537,1643111823,716,2,3,4,335,98
1537,1643111824,424,3,5,6,418,100
1537,1643111826,412,2,3,4,435,105
1537,1643111829,149,2,3,4,443,97
1537,1643111830,137,2,3,4,351,97
1537,1643111830,264,3,5,6,451,103
1537,1643111831,2,3,5,6,364,101
1537,1643111833,312,3,5,6,416,105
1537,1643111834,872,2,3,4,403,105
1537,1643111835,491,1,1,2,402,112
1537,1643111837,609,3,5,6,386,94
1537,1643111838,544,2,3,4,321,111
1537,1643111839,368,2,3,4,385,99
1537,1643111840,639,2,3,4,416,97
1537,1643111841,546,1,1,2,451,102
1537,1643111842,40,3,5,6,430,81
1537,1643111842,164,2,3,4,638,101
1537,1643111844,583,3,5,6,420,99
1537,1643111846,827,2,3,4,365,98
1537,1643111847,507,2,3,4,556,99
1537,1643111848,1,2,3,4,133,93
1537,1643111848,24,1,1,2,222,106
1537,1643111855,697,2,3,4,343,95
1537,1643111857,180,2,3,4,410,93
1537,1643111857,219,3,5,6,1712,84
1537,1643111858,213,1,1,2,364,103
1537,1643111858,237,2,3,4,398,92
1537,1643111860,44,2,3,4,332,90
1537,1643111860,858,2,3,4,473,88
1537,1643111861,633,3,5,6,392,89
1537,1643111862,810,2,3,4,480,92
1537,1643111864,138,2,3,4,416,89
1537,1643111865,568,1,1,2,386,96
1537,1643111867,501,3,5,6,391,86
1537,1643111869,78,3,5,6,405,81
1537,1643111869,102,2,3,4,368,95
1537,1643111872,503,2,3,4,343,96
1537,1643111880,417,2,3,4,449,105
1537,1643111886,615,2,3,4,1773,91
1537,1643111891,588,2,3,4,374,89
1537,1643111891,840,3,5,6,440,96
1537,1643111903,31,1,1,2,339,95
1537,1643111903,822,2,3,4,1005,89
1537,1643111903,979,1,1,2,332,103
1537,1643111904,566,1,1,2,415,104
1537,1643111905,289,3,5,6,550,96
1537,1643111906,257,1,1,2,493,125
1537,1643111909,284,3,5,6,410,114
1537,1643111913,364,3,5,6,347,109
1537,1643111915,132,2,3,4,448,105
1537,1643111921,216,3,5,6,406,112
1537,1643111929,465,3,5,6,416,91
1537,1643111932,154,3,5,6,378,105
1537,1643111935,567,3,5,6,332,93
1537,1643111936,911,1,1,2,372,125
1537,1643111937,517,2,3,4,375,104
1537,1643111937,759,1,1,2,362,116
1537,1643111939,170,2,3,4,407,95
1537,1643111939,599,3,5,6,372,92
1537,1643111939,990,1,1,2,456,102
1537,1643111942,27,2,3,4,216,96
1537,1643111942,50,1,1,2,255,97
1537,1643111942,985,2,3,4,401,83
1537,1643111944,30,2,3,4,681,100
1537,1643111952,365,3,5,6,417,92
1537,1643111953,611,3,5,6,1211,88
1537,1643111954,589,3,5,6,343,85
1537,1643111956,914,2,3,4,461,103
1537,1643111957,322,3,5,6,408,96
1537,1643111959,675,2,3,4,433,102
1537,1643111960,540,2,3,4,395,105
1537,1643111964,213,3,5,6,334,96
1537,1643111965,754,2,3,4,640,112
1537,1643111971,526,2,3,4,346,102
1537,1643111978,832,2,3,4,296,106
1537,1643111981,233,3,5,6,348,101
1537,1643111981,894,2,3,4,1670,86
1537,1643111983,211,3,5,6,335,90
1537,1643111984,389,2,3,4,470,103
1537,1643111988,104,2,3,4,365,102
1537,1643111997,143,2,3,4,461,97
1537,1643111998,502,2,3,4,387,96
1537,1643112005,339,2,3,4,419,90
1537,1643112012,686,3,5,6,362,107
1537,1643112012,718,2,3,4,341,102
1537,1643112019,791,2,3,4,477,98
1537,1643112020,646,2,3,4,356,95
1537,1643112021,651,2,3,4,562,100
1537,1643112022,576,3,5,6,416,96
1537,1643112022,650,2,3,4,381,105
1537,1643112023,601,3,5,6,370,97
1537,1643112028,260,3,5,6,434,106
1537,1643112032,264,2,3,4,418,123
1537,1643112034,26,3,5,6,612,106
1537,1643112034,587,2,3,4,406,109
1537,1643112035,58,1,1,2,332,120
1537,1643112036,881,2,3,4,375,114
1537,1643112037,614,3,5,6,464,109
1537,1643112038,209,1,1,2,408,114
1537,1643112039,469,2,3,4,531,119
1537,1643112041,144,2,3,4,389,101
1537,1643112042,499,2,3,4,447,111
1537,1643112046,117,3,5,6,420,104
1537,1643112047,561,2,3,4,523,105
1537,1643112050,981,3,5,6,636,92
1537,1643112055,309,2,3,4,404,101
1537,1643112056,137,1,1,2,363,104
1537,1643112056,766,2,3,4,417,98
1537,1643112057,944,2,3,4,409,97
1537,1643112059,503,2,3,4,410,98
1537,1643112060,627,2,3,4,370,99
1537,1643112060,823,1,1,2,346,107
1537,1643112061,561,2,3,4,419,98
1537,1643112064,207,2,3,4,461,106
1537,1643112064,750,1,1,2,442,108
1537,1643112064,887,2,3,4,612,98
1537,1643112066,156,1,1,2,405,110
1537,1643112066,460,3,5,6,408,98
1537,1643112067,415,2,3,4,424,101
1537,1643112067,450,1,1,2,401,101
1537,1643112068,630,1,1,2,337,111
1537,1643112070,423,2,3,4,483,99
1537,1643112073,180,3,5,6,474,97
1537,1643112073,992,2,3,4,413,102
1537,1643112076,370,2,3,4,420,102
1537,1643112080,503,2,3,4,655,106
1537,1643112085,337,3,5,6,431,110
1537,1643112087,288,2,3,4,397,96
1537,1643112087,640,1,1,2,447,113
1537,1643112087,905,2,3,4,434,97
1537,1643112089,310,1,1,2,479,127
1537,1643112090,432,2,3,4,339,103
1537,1643112091,289,3,5,6,473,119
1537,1643112092,468,2,3,4,387,90
1537,1643112093,861,2,3,4,395,109
1537,1643112094,162,3,5,6,342,96
1537,1643112096,990,2,3,4,807,91
1537,1643112097,812,2,3,4,421,92
1537,1643112098,340,3,5,6,335,96
1537,1643112102,423,2,3,4,476,116
1537,1643112103,689,2,3,4,345,110
1537,1643112104,455,2,3,4,356,108
1537,1643112105,180,3,5,6,1613,81
1537,1643112105,802,2,3,4,383,104
1537,1643112114,292,2,3,4,676,96
1537,1643112115,201,2,3,4,393,99
1537,1643112117,854,2,3,4,373,89
1537,1643112118,241,2,3,4,204,88
1537,1643112118,264,1,1,2,261,100
1537,1643112121,912,2,3,4,354,102
1537,1643112126,396,3,5,6,368,95
1537,1643112126,939,2,3,4,354,104
1537,1643112128,380,3,5,6,448,115
1537,1643112132,634,3,5,6,650,75
1537,1643112147,320,3,5,6,359,100
1537,1643112150,180,3,5,6,356,103
1537,1643112151,384,2,3,4,429,106
1537,1643112152,866,3,5,6,366,109
1537,1643112153,984,3,5,6,536,100
1537,1643112156,361,3,5,6,427,95
1537,1643112156,542,2,3,4,347,108
1537,1643112159,587,1,1,2,325,134
1537,1643112159,610,2,3,4,356,121
1537,1643112165,33,2,3,4,411,106
1537,1643112165,126,1,1,2,61,114
1537,1643112166,230,2,3,4,487,110
1537,1643112166,300,1,1,2,506,127
1537,1643112170,449,2,3,4,403,100
1537,1643112174,282,2,3,4,298,108
1537,1643112180,242,2,3,4,363,104
1537,1643112181,566,2,3,4,431,102
1537,1643112181,699,1,1,2,544,110
1537,1643112182,585,3,5,6,687,82
1537,1643112186,437,3,5,6,323,92
1537,1643112190,868,1,1,2,432,105
1537,1643112191,829,2,3,4,754,86
1537,1643112191,938,3,5,6,530,78
1537,1643112192,38,1,1,2,398,99
1537,1643112192,711,3,5,6,332,76
1537,1643112196,860,2,3,4,462,109
1537,1643112208,534,2,3,4,1946,86
1537,1643112211,775,3,5,6,383,93
1537,1643112214,693,2,3,4,410,103
1537,1643112218,396,2,3,4,822,85
1537,1643112220,343,3,5,6,445,92
1537,1643112221,91,1,1,2,391,99
1537,1643112221,392,2,3,4,420,97
1537,1643112222,56,3,5,6,385,94
1537,1643112224,121,2,3,4,451,102
1537,1643112224,887,3,5,6,407,100
1537,1643112226,71,3,5,6,382,98
1537,1643112228,163,2,3,4,715,100
1537,1643112228,919,1,1,2,438,103
1537,1643112229,237,2,3,4,430,101
1537,1643112230,31,2,3,4,376,103
1537,1643112231,2,2,3,4,578,104
1537,1643112232,811,2,3,4,339,98
1537,1643112233,859,2,3,4,389,101
1537,1643112235,622,2,3,4,480,98
1537,1643112235,714,1,1,2,462,99
1537,1643112236,527,2,3,4,533,98
1537,1643112236,889,3,5,6,450,105
1537,1643112237,633,1,1,2,435,107
1537,1643112237,783,2,3,4,492,99
1537,1643112239,584,3,5,6,705,100
1537,1643112240,988,2,3,4,364,115
1537,1643112242,88,1,1,2,459,135
1537,1643112244,180,2,3,4,486,162
1537,1643112245,926,3,5,6,437,120
1537,1643112247,136,2,3,4,464,105
1537,1643112249,140,1,1,2,563,150
1537,1643112251,551,2,3,4,365,102
1537,1643112254,32,3,5,6,484,107
1537,1643112254,587,2,3,4,405,105
1537,1643112255,744,3,5,6,366,99
1537,1643112255,810,2,3,4,521,109
1537,1643112258,77,3,5,6,530,104
1537,1643112258,626,2,3,4,340,107
1537,1643112276,509,2,3,4,369,95
1537,1643112290,453,2,3,4,373,106
1537,1643112292,563,2,3,4,419,113
1537,1643112295,243,2,3,4,457,109
1537,1643112296,308,2,3,4,365,105
1537,1643112299,646,3,5,6,352,107
1537,1643112300,118,1,1,2,367,104
1537,1643112302,44,3,5,6,365,108
1537,1643112303,85,3,5,6,688,101
1537,1643112303,141,1,1,2,481,115
1537,1643112304,547,1,1,2,438,148
1537,1643112306,127,2,3,4,381,105
1537,1643112310,104,2,3,4,475,99
1537,1643112311,403,2,3,4,446,102
1537,1643112312,513,2,3,4,390,101
1537,1643112314,266,3,5,6,440,110
1537,1643112314,318,2,3,4,542,99
1537,1643112314,999,1,1,2,410,105
1537,1643112318,348,2,3,4,388,98
1537,1643112319,349,2,3,4,395,91
1537,1643112321,520,2,3,4,328,91
1537,1643112322,347,2,3,4,415,96
1537,1643112323,155,2,3,4,434,92
1537,1643112324,156,1,1,2,434,106
1537,1643112324,232,2,3,4,413,98
1537,1643112326,786,2,3,4,364,94
1537,1643112330,927,2,3,4,323,98
1537,1643112332,556,2,3,4,379,100
1537,1643112334,70,2,3,4,99,100
1537,1643112334,93,1,1,2,203,92
1537,1643112336,586,2,3,4,1714,84
1537,1643112344,817,2,3,4,746,105
1537,1643112353,366,3,5,6,493,104
1537,1643112358,649,2,3,4,389,97
1537,1643112366,277,2,3,4,409,87
1537,1643112367,802,2,3,4,379,89
1537,1643112369,503,3,5,6,553,94
1537,1643112371,489,2,3,4,456,98
1537,1643112372,193,2,3,4,406,95
1537,1643112372,349,1,1,2,468,100
1537,1643112379,670,2,3,4,402,96
1537,1643112379,996,1,1,2,365,107
1537,1643112384,734,1,1,2,502,126
1537,1643112385,85,2,3,4,566,92
1537,1643112386,573,2,3,4,409,104
1537,1643112405,930,2,3,4,339,97
1537,1643112405,957,1,1,2,371,113
1537,1643112406,246,3,5,6,409,106
1537,1643112407,632,1,1,2,440,114
1537,1643112408,438,2,3,4,360,105
1537,1643112409,451,2,3,4,373,106
1537,1643112419,59,2,3,4,485,111
1537,1643112431,911,3,5,6,401,83
1537,1643112432,732,1,1,2,309,120
1537,1643112432,755,3,5,6,366,87
1537,1643112433,470,2,3,4,435,102
1537,1643112434,119,1,1,2,326,99
1537,1643112435,212,3,5,6,412,90
1537,1643112437,37,3,5,6,417,91
1537,1643112437,456,3,5,6,445,91
1537,1643112437,981,3,5,6,404,90
1537,1643112438,104,2,3,4,456,106
1537,1643112439,895,2,3,4,394,105
1537,1643112446,730,2,3,4,393,100
1537,1643112450,786,2,3,4,559,99
1537,1643112451,569,1,1,2,422,111
1537,1643112451,849,2,3,4,442,103
1537,1643112453,561,1,1,2,354,100
1537,1643112453,646,2,3,4,485,93
1537,1643112461,519,3,5,6,398,97
1537,1643112465,83,2,3,4,467,96
1537,1643112466,368,2,3,4,569,101
1537,1643112469,470,2,3,4,1732,86
1537,1643112469,669,3,5,6,363,88
1537,1643112469,828,2,3,4,80,83
1537,1643112469,871,1,1,2,286,98
1537,1643112476,112,3,5,6,398,103
1537,1643112477,276,2,3,4,366,101
1537,1643112478,911,3,5,6,328,98
1537,1643112479,102,1,1,2,480,109
1537,1643112479,700,1,1,2,401,104
1537,1643112482,148,1,1,2,450,128
1537,1643112482,337,3,5,6,419,93
1537,1643112483,148,3,5,6,437,99
1537,1643112484,121,3,5,6,453,98
1537,1643112487,603,3,5,6,598,103
1537,1643112489,917,2,3,4,393,98
1537,1643112491,357,3,5,6,354,99
1537,1643112500,457,3,5,6,1950,68
1537,1643112500,521,1,1,2,163,96
1537,1643112500,548,2,3,4,298,103
1537,1643112501,724,2,3,4,1467,85
1537,1643112502,371,3,5,6,424,66
1537,1643112502,568,1,1,2,381,120
1537,1643112503,127,1,1,2,465,117
1537,1643112503,337,2,3,4,374,81
1537,1643112504,202,2,3,4,352,80
1537,1643112504,682,1,1,2,363,101
1537,1643112507,630,3,5,6,418,110
1537,1643112509,780,1,1,2,425,106
1537,1643112510,338,2,3,4,449,87
1537,1643112511,340,1,1,2,337,108
1537,1643112515,558,2,3,4,411,106
1537,1643112516,855,3,5,6,464,89
1537,1643112517,781,3,5,6,476,89
1537,1643112519,269,2,3,4,447,100
1537,1643112519,558,1,1,2,448,122
1537,1643112523,299,3,5,6,451,111
1537,1643112527,534,2,3,4,413,103
1537,1643112529,697,1,1,2,369,113
1537,1643112529,944,2,3,4,422,103
1537,1643112534,267,3,5,6,351,102
1537,1643112537,718,2,3,4,457,109
1537,1643112540,646,2,3,4,551,106
1537,1643112541,28,1,1,2,428,117
1537,1643112541,487,2,3,4,381,105
1537,1643112546,249,3,5,6,667,97
1537,1643112546,805,2,3,4,393,107
1537,1643112547,753,1,1,2,519,146
1537,1643112547,852,2,3,4,427,102
1537,1643112548,791,2,3,4,447,102
1537,1643112552,760,2,3,4,425,103
1537,1643112553,375,2,3,4,429,102
1537,1643112553,684,1,1,2,442,119
1537,1643112555,688,3,5,6,400,125
1537,1643112559,66,3,5,6,418,90
1537,1643112559,321,2,3,4,430,103
1537,1643112560,290,1,1,2,475,122
1537,1643112561,608,3,5,6,351,89
1537,1643112564,72,2,3,4,456,96
1537,1643112565,547,2,3,4,1158,101
1537,1643112570,180,2,3,4,519,94
1537,1643112575,65,2,3,4,412,88
1537,1643112575,282,1,1,2,507,96
1537,1643112575,854,2,3,4,333,95
1537,1643112577,148,2,3,4,317,92
1537,1643112578,463,1,1,2,392,105
1537,1643112579,133,3,5,6,362,89
1537,1643112582,406,2,3,4,350,101
1537,1643112583,792,2,3,4,399,100
1537,1643112590,640,3,5,6,1909,77
1537,1643112592,353,2,3,4,1710,87
1537,1643112594,667,1,1,2,460,105
1537,1643112597,448,2,3,4,1715,84
1537,1643112598,452,1,1,2,487,125
1537,1643112602,103,1,1,2,472,121
1537,1643112603,240,2,3,4,437,99
1537,1643112605,47,2,3,4,396,111
1537,1643112608,849,1,1,2,459,102
1537,1643112609,742,2,3,4,1266,88
1537,1643112611,69,2,3,4,398,92
1537,1643112611,209,3,5,6,451,81
1537,1643112614,532,2,3,4,379,104
1537,1643112619,923,1,1,2,366,105
1537,1643112621,35,2,3,4,819,86
1537,1643112621,58,1,1,2,482,115
1537,1643112621,272,3,5,6,417,98
1537,1643112622,350,3,5,6,457,97
1537,1643112622,460,2,3,4,391,91
1537,1643112622,484,1,1,2,500,119
1537,1643112623,610,3,5,6,449,103
1537,1643112624,525,1,1,2,551,129
1537,1643112625,144,2,3,4,324,98
1537,1643112625,708,3,5,6,385,99
1537,1643112627,254,2,3,4,431,106
1537,1643112627,783,1,1,2,66,132
1537,1643112628,398,2,3,4,399,104
1537,1643112628,650,1,1,2,419,116
1537,1643112630,201,2,3,4,469,105
1537,1643112630,760,3,5,6,386,105
1537,1643112632,947,3,5,6,422,99
1537,1643112637,272,2,3,4,566,100
1537,1643112638,843,1,1,2,440,114
1537,1643112639,301,2,3,4,441,100
1537,1643112639,844,2,3,4,397,104
1537,1643112640,938,2,3,4,414,107
1537,1643112644,426,2,3,4,411,105
1537,1643112645,792,2,3,4,373,97
1537,1643112648,860,2,3,4,401,110
1537,1643112649,143,1,1,2,447,120
1537,1643112649,821,2,3,4,396,95
1537,1643112650,259,3,5,6,403,96
1537,1643112651,94,2,3,4,410,101
1537,1643112651,681,1,1,2,479,127
1537,1643112652,261,1,1,2,479,125
1537,1643112653,464,2,3,4,373,92
1537,1643112654,153,1,1,2,414,109
1537,1643112656,170,3,5,6,423,93
1537,1643112657,870,1,1,2,329,98
1537,1643112658,410,2,3,4,517,91
1537,1643112658,484,3,5,6,576,103
1537,1643112659,127,2,3,4,320,91
1537,1643112661,67,2,3,4,430,96
1537,1643112661,254,1,1,2,408,104
1537,1643112664,85,1,1,2,366,98
1537,1643112665,176,2,3,4,945,84
1537,1643112666,405,2,3,4,586,85
1537,1643112668,431,2,3,4,655,102
1537,1643112672,203,2,3,4,984,90
1537,1643112672,883,1,1,2,406,100
1537,1643112673,284,2,3,4,419,90
1537,1643112675,592,2,3,4,405,92
1537,1643112676,409,3,5,6,374,95
1537,1643112680,612,2,3,4,448,101
1537,1643112681,535,2,3,4,390,99
1537,1643112686,577,1,1,2,469,152
1537,1643112686,766,2,3,4,311,97
1537,1643112688,180,1,1,2,510,144
1537,1643112690,49,2,3,4,381,104
1537,1643112694,43,3,5,6,422,109
1537,1643112700,215,2,3,4,504,127
1537,1643112701,837,2,3,4,337,106
1537,1643112703,344,3,5,6,511,76
1537,1643112710,739,2,3,4,277,98
1537,1643112712,435,2,3,4,1611,84
1537,1643112712,770,1,1,2,336,105
1537,1643112716,53,3,5,6,369,114
1537,1643112717,204,2,3,4,481,130
1537,1643112720,920,2,3,4,441,97
1537,1643112722,520,2,3,4,493,110
1537,1643112724,163,3,5,6,445,112
1537,1643112728,464,3,5,6,453,103
1537,1643112732,799,3,5,6,380,108
1537,1643112735,505,3,5,6,337,106
1537,1643112745,927,2,3,4,441,106
1537,1643112746,509,1,1,2,367,95
1537,1643112747,133,1,1,2,488,104
1537,1643112747,156,3,5,6,376,96
1537,1643112749,110,3,5,6,387,98
1537,1643112750,25,3,5,6,340,91
1537,1643112750,946,2,3,4,339,97
1537,1643112752,283,2,3,4,424,95
1537,1643112752,320,3,5,6,363,87
1537,1643112753,396,1,1,2,48,124
1537,1643112753,433,2,3,4,299,108
1537,1643112756,575,2,3,4,435,103
1537,1643112760,474,2,3,4,432,97
1537,1643112761,786,2,3,4,592,101
1537,1643112763,462,3,5,6,737,76
1537,1643112763,506,2,3,4,398,95
1537,1643112764,651,1,1,2,416,103
1537,1643112766,85,3,5,6,254,91
1537,1643112766,109,2,3,4,344,102
1537,1643112767,43,2,3,4,488,87
1537,1643112767,225,3,5,6,351,91
1537,1643112767,708,1,1,2,382,101
1537,1643112768,282,1,1,2,433,100
1537,1643112768,518,2,3,4,722,99
1537,1643112768,596,3,5,6,313,79
1537,1643112770,215,1,1,2,444,105
1537,1643112770,499,3,5,6,718,77
1537,1643112771,503,1,1,2,341,105
1537,1643112771,619,3,5,6,459,75
1537,1643112772,832,3,5,6,350,71
1537,1643112773,346,1,1,2,424,96
1537,1643112773,571,3,5,6,528,69
1537,1643112774,58,2,3,4,461,90
1537,1643112775,305,2,3,4,443,93
1537,1643112777,709,2,3,4,708,93
1537,1643112780,964,2,3,4,402,100
1537,1643112781,597,2,3,4,436,98
1537,1643112786,257,2,3,4,1585,85
1537,1643112786,567,1,1,2,466,102
1537,1643112787,194,2,3,4,372,86
1537,1643112791,742,2,3,4,347,101
1537,1643112796,59,1,1,2,393,105
1537,1643112796,642,1,1,2,424,106
1537,1643112796,760,2,3,4,1685,83
1537,1643112797,374,1,1,2,415,105
1537,1643112803,922,2,3,4,431,114
1537,1643112811,499,1,1,2,385,118
1537,1643112812,371,2,3,4,433,98
1537,1643112813,407,3,5,6,501,115
1537,1643112818,68,2,3,4,406,106
1537,1643112819,519,2,3,4,352,108
1537,1643112820,102,1,1,2,358,97
1537,1643112827,821,2,3,4,440,107
1537,1643112829,454,2,3,4,549,121
1537,1643112832,879,2,3,4,425,118
1537,1643112835,579,2,3,4,372,112
1537,1643112839,356,2,3,4,606,107
1537,1643112843,180,2,3,4,396,103
1537,1643112846,671,2,3,4,351,103
1537,1643112858,356,1,1,2,436,128
1537,1643112858,902,2,3,4,464,108
1537,1643112859,745,1,1,2,431,122
1537,1643112860,861,2,3,4,430,100
1537,1643112864,971,2,3,4,380,113
1537,1643112866,281,1,1,2,514,133
1537,1643112867,303,3,5,6,528,105
1537,1643112869,469,1,1,2,234,112
1537,1643112869,492,2,3,4,241,118
1537,1643112869,910,3,5,6,377,96
1537,1643112870,517,2,3,4,382,99
1537,1643112871,439,2,3,4,622,99
1537,1643112871,510,1,1,2,501,130
1537,1643112872,741,3,5,6,359,99
1537,1643112873,720,2,3,4,446,113
1537,1643112876,277,3,5,6,455,94
1537,1643112876,562,2,3,4,337,102
1537,1643112877,529,2,3,4,445,94
1537,1643112877,814,1,1,2,408,106
1537,1643112878,620,1,1,2,527,106
1537,1643112879,832,2,3,4,429,99
1537,1643112880,270,3,5,6,389,106
1537,1643112881,122,2,3,4,662,90
1537,1643112881,872,1,1,2,423,105
1537,1643112882,203,2,3,4,539,94
1537,1643112882,522,1,1,2,700,98
1537,1643112884,179,2,3,4,475,100
1537,1643112885,329,1,1,2,422,121
1537,1643112885,691,2,3,4,435,99
1537,1643112887,416,3,5,6,335,99
1537,1643112888,72,2,3,4,373,93
1537,1643112889,127,1,1,2,443,102
1537,1643112890,11,2,3,4,482,92
1537,1643112891,859,1,1,2,450,114
1537,1643112892,225,2,3,4,339,92
1537,1643112896,610,3,5,6,793,89
1537,1643112900,783,3,5,6,348,105
1537,1643112902,939,2,3,4,517,88
1537,1643112903,442,3,5,6,274,81
1537,1643112910,80,3,5,6,384,97
1537,1643112910,794,2,3,4,438,112
1537,1643112912,131,2,3,4,435,118
1537,1643112915,479,2,3,4,588,97
1537,1643112919,425,3,5,6,423,108
1537,1643112932,111,2,3,4,458,104
1537,1643112934,830,2,3,4,374,105
1537,1643112935,719,2,3,4,459,102
1537,1643112935,748,3,5,6,353,84
1537,1643112937,602,3,5,6,544,85
1537,1643112938,528,2,3,4,522,97
1537,1643112940,207,2,3,4,465,99
1537,1643112944,246,2,3,4,365,107
1537,1643112947,915,2,3,4,340,93
1537,1643112950,479,3,5,6,533,88
1537,1643112958,269,2,3,4,485,90
